timestamp,src_ip,src_port,dst_ip,dst_port,protocol,bytes_sent,bytes_received,duration_ms,session_id
2025-07-09T04:19:56,192.0.2.15,55015,142.250.72.238,443,TCP,47145,151897,106000,6944
2025-07-09T04:41:53,192.0.2.15,13436,142.250.72.238,443,TCP,301828,411165,18000,6913
2025-07-09T04:42:33,192.0.2.50,41047,93.184.216.34,443,TCP,54592,1755725,65000,6901
2025-07-09T04:51:08,192.0.2.25,54201,198.51.100.7,443,UDP,1385540,587621,532000,6629
2025-07-09T04:51:38,192.0.2.15,12445,203.0.113.12,443,TCP,177439,389330,36000,6669
2025-07-09T05:03:26,192.0.2.10,33225,203.0.113.10,443,TCP,297323,662881,82000,6836
2025-07-09T05:10:19,192.0.2.35,36721,93.184.216.34,443,TCP,64404,1778735,70000,6889
2025-07-09T05:12:37,192.0.2.35,13478,151.101.193.69,443,TCP,108952,122685,55000,6848
2025-07-09T05:14:49,192.0.2.20,61585,93.184.216.34,443,TCP,178047,287518,86000,6670
2025-07-09T05:20:07,192.0.2.45,22656,93.184.216.34,443,TCP,206695,603923,61000,6716
2025-07-09T05:41:13,192.0.2.20,56149,203.0.113.11,443,TCP,123104,460534,109000,6917
2025-07-09T05:55:19,192.0.2.15,7057,151.101.193.69,443,TCP,34903,1961913,118000,6534
2025-07-09T05:59:50,192.0.2.20,36447,203.0.113.10,443,TCP,15017,535943,75000,6499
2025-07-09T06:00:22,192.0.2.25,45441,151.101.1.69,443,TCP,215048,1477677,57000,6791
2025-07-09T06:17:15,192.0.2.45,18790,203.0.113.12,443,TCP,301872,954320,34000,6817
2025-07-09T06:41:13,192.0.2.30,6060,203.0.113.11,443,TCP,224341,62339,13000,6323
2025-07-09T06:50:58,192.0.2.15,55689,203.0.113.12,443,TCP,243009,51486,53000,7025
2025-07-09T06:56:27,192.0.2.25,18478,203.0.113.10,443,TCP,80771,226385,116000,6874
2025-07-09T06:57:54,192.0.2.40,15262,142.250.72.238,443,TCP,38106,866389,109000,6664
2025-07-09T07:12:42,192.0.2.55,31388,142.250.72.238,443,TCP,305438,727522,58000,6741
2025-07-09T07:15:20,192.0.2.30,16300,93.184.216.34,443,TCP,291434,462148,84000,7109
2025-07-09T07:27:08,192.0.2.25,24666,151.101.1.69,443,TCP,193643,266544,19000,6469
2025-07-09T07:39:46,192.0.2.10,5500,151.101.1.69,443,TCP,174523,539222,47000,6582
2025-07-09T07:49:30,192.0.2.55,14449,151.101.1.69,443,TCP,43779,665133,28000,6638
2025-07-09T07:50:49,192.0.2.40,19336,151.101.1.69,443,TCP,65068,518603,111000,6973
2025-07-09T07:57:12,192.0.2.15,21724,151.101.1.69,443,TCP,16294,928687,99000,6583
2025-07-09T07:58:02,192.0.2.55,31652,142.250.72.238,443,TCP,248649,492064,88000,6416
2025-07-09T08:01:16,192.0.2.20,46227,203.0.113.10,443,TCP,245795,414983,69000,6745
2025-07-09T08:05:03,192.0.2.30,39821,151.101.1.69,443,TCP,244473,638558,20000,6470
2025-07-09T08:05:33,192.0.2.10,5473,151.101.1.69,443,TCP,239610,1173612,77000,6809
2025-07-09T08:09:55,192.0.2.35,61793,151.101.1.69,443,TCP,37678,68438,76000,6284
2025-07-09T08:10:33,192.0.2.10,57040,203.0.113.10,443,TCP,174528,1212733,101000,6454
2025-07-09T08:11:04,192.0.2.25,42592,203.0.113.11,443,TCP,90384,988756,56000,6819
2025-07-09T08:14:21,192.0.2.15,18040,151.101.193.69,443,TCP,225513,1086078,101000,7039
2025-07-09T08:18:55,192.0.2.10,41553,203.0.113.10,443,TCP,278071,1488740,103000,6963
2025-07-09T08:34:29,192.0.2.35,21840,203.0.113.12,443,TCP,49050,1510710,4000,6472
2025-07-09T08:34:37,192.0.2.45,52491,203.0.113.10,443,TCP,165822,1744101,98000,6928
2025-07-09T08:35:12,192.0.2.10,44160,203.0.113.12,443,TCP,160227,1651683,34000,6527
2025-07-09T08:38:20,192.0.2.30,20375,151.101.193.69,443,TCP,96250,1224682,65000,6743
2025-07-09T08:39:02,192.0.2.45,35633,142.250.72.238,443,TCP,271615,553187,49000,7018
2025-07-09T08:39:16,192.0.2.55,56777,203.0.113.11,443,TCP,201923,1107479,99000,6974
2025-07-09T08:40:54,192.0.2.30,25380,93.184.216.34,443,TCP,52167,1222732,77000,6384
2025-07-09T08:44:28,192.0.2.55,2601,151.101.193.69,443,TCP,249183,1976408,75000,6732
2025-07-09T08:44:36,192.0.2.45,42382,203.0.113.12,443,TCP,213680,363956,13000,6551
2025-07-09T08:46:35,192.0.2.25,1409,93.184.216.34,443,TCP,182252,1727368,8000,6389
2025-07-09T08:47:19,192.0.2.20,7513,203.0.113.10,443,TCP,92425,1341474,66000,6557
2025-07-09T08:49:27,192.0.2.45,40524,151.101.193.69,443,TCP,67970,720806,53000,6676
2025-07-09T08:54:00,192.0.2.40,11346,151.101.1.69,443,TCP,193811,231989,9000,6605
2025-07-09T08:56:07,192.0.2.30,59425,203.0.113.11,443,TCP,213198,1661099,2000,6810
2025-07-09T08:56:15,192.0.2.50,27213,203.0.113.12,443,TCP,92787,1906348,29000,6652
2025-07-09T08:56:42,192.0.2.55,18707,198.51.100.66,8443,TCP,703206,120689,776000,6753
2025-07-09T09:00:31,192.0.2.10,19597,151.101.1.69,443,TCP,76741,1048018,78000,6765
2025-07-09T09:02:38,192.0.2.15,62328,203.0.113.10,443,TCP,242265,862222,81000,7014
2025-07-09T09:03:15,192.0.2.45,46169,142.250.72.238,443,TCP,283360,881870,88000,6739
2025-07-09T09:05:13,192.0.2.55,30614,151.101.1.69,443,TCP,276333,1981187,23000,7005
2025-07-09T09:05:21,192.0.2.10,23565,151.101.193.69,443,TCP,260726,620498,29000,7147
2025-07-09T09:05:58,192.0.2.15,27840,203.0.113.10,443,TCP,204166,1833698,117000,6700
2025-07-09T09:06:09,192.0.2.15,49774,203.0.113.11,443,TCP,180123,189239,118000,6885
2025-07-09T09:06:16,192.0.2.25,29883,142.250.72.238,443,TCP,256041,1771298,27000,6544
2025-07-09T09:06:31,192.0.2.35,47764,151.101.1.69,443,TCP,157254,1041712,29000,6906
2025-07-09T09:06:50,192.0.2.30,34558,198.51.100.66,8080,TCP,895683,183306,537000,6671
2025-07-09T09:08:40,192.0.2.55,48835,142.250.72.238,443,TCP,199496,603157,77000,7157
2025-07-09T09:10:03,192.0.2.40,50312,203.0.113.10,443,TCP,203507,1626066,73000,6391
2025-07-09T09:12:44,192.0.2.45,15671,151.101.1.69,443,TCP,258957,1822173,8000,6298
2025-07-09T09:12:44,192.0.2.35,50031,203.0.113.10,443,TCP,50791,1608311,83000,7053
2025-07-09T09:13:24,192.0.2.25,12623,151.101.193.69,443,TCP,250005,1245170,98000,6990
2025-07-09T09:14:25,192.0.2.10,5329,142.250.72.238,443,TCP,70071,1299378,7000,6286
2025-07-09T09:14:38,192.0.2.35,55037,142.250.72.238,443,TCP,260950,1466021,48000,6846
2025-07-09T09:15:10,192.0.2.55,8508,203.0.113.11,443,TCP,207857,1517274,105000,6756
2025-07-09T09:15:12,192.0.2.25,29857,142.250.72.238,443,TCP,232363,418006,7000,6428
2025-07-09T09:15:42,192.0.2.55,50050,151.101.193.69,443,TCP,51312,236122,115000,6737
2025-07-09T09:16:50,192.0.2.50,29220,151.101.193.69,443,TCP,106572,552256,39000,6378
2025-07-09T09:16:51,192.0.2.15,13859,203.0.113.12,443,TCP,22911,1699924,79000,6318
2025-07-09T09:17:45,192.0.2.55,49332,93.184.216.34,443,TCP,218908,93606,77000,6340
2025-07-09T09:17:50,192.0.2.15,36824,142.250.72.238,443,TCP,186122,135481,119000,6869
2025-07-09T09:18:10,192.0.2.55,8824,151.101.193.69,443,TCP,217024,251945,47000,6526
2025-07-09T09:18:52,192.0.2.55,37456,151.101.193.69,443,TCP,131737,270121,51000,7040
2025-07-09T09:19:13,192.0.2.25,23595,151.101.1.69,443,TCP,174060,987029,62000,6921
2025-07-09T09:25:23,192.0.2.45,53180,203.0.113.77,8443,TCP,673408,29197,361000,6780
2025-07-09T09:26:59,192.0.2.25,1842,151.101.1.69,443,TCP,155268,1775320,18000,7035
2025-07-09T09:29:05,192.0.2.10,32355,203.0.113.12,443,TCP,37084,1872216,71000,6495
2025-07-09T09:29:29,192.0.2.50,14978,203.0.113.11,443,TCP,296019,422359,97000,6938
2025-07-09T09:30:50,192.0.2.35,6351,93.184.216.34,443,TCP,209559,953469,110000,6755
2025-07-09T09:31:13,192.0.2.45,55777,203.0.113.11,443,TCP,124431,650363,87000,6538
2025-07-09T09:32:21,192.0.2.20,8527,151.101.1.69,443,TCP,112564,1528314,100000,6297
2025-07-09T09:32:39,192.0.2.25,36361,151.101.193.69,443,TCP,239745,1138058,20000,6524
2025-07-09T09:33:04,192.0.2.25,51942,198.51.100.5,443,UDP,1308419,1388528,568000,6627
2025-07-09T09:33:46,192.0.2.45,58286,203.0.113.10,443,TCP,12642,1162874,58000,7054
2025-07-09T09:34:56,192.0.2.25,17674,93.184.216.34,443,TCP,293064,1143908,60000,6727
2025-07-09T09:36:24,192.0.2.20,43949,142.250.72.238,443,TCP,12920,1267428,15000,6350
2025-07-09T09:36:27,192.0.2.35,36688,151.101.1.69,443,TCP,104410,343466,106000,6304
2025-07-09T09:37:03,192.0.2.40,16312,203.0.113.12,443,TCP,91913,327194,16000,6790
2025-07-09T09:39:50,192.0.2.45,29736,151.101.1.69,443,TCP,47194,808804,51000,6704
2025-07-09T09:40:38,192.0.2.25,19044,203.0.113.10,443,TCP,43368,823180,16000,7084
2025-07-09T09:41:50,192.0.2.35,43619,151.101.1.69,443,TCP,175870,1271830,52000,6882
2025-07-09T09:45:58,192.0.2.35,22303,203.0.113.10,443,TCP,25693,1726322,21000,6854
2025-07-09T09:47:23,192.0.2.15,49797,93.184.216.34,443,TCP,57612,306295,41000,6351
2025-07-09T09:49:18,192.0.2.15,44187,142.250.72.238,443,TCP,306076,2042696,43000,6621
2025-07-09T09:49:48,192.0.2.15,38463,203.0.113.11,443,TCP,265463,907189,115000,6789
2025-07-09T09:51:06,192.0.2.35,17938,203.0.113.77,8080,TCP,1587696,193009,139000,6649
2025-07-09T09:55:54,192.0.2.55,59050,93.184.216.34,443,TCP,33868,1402117,27000,6867
2025-07-09T09:56:54,192.0.2.45,1109,151.101.1.69,443,TCP,53794,1947748,44000,6414
2025-07-09T10:01:29,192.0.2.50,20999,142.250.72.238,443,TCP,141813,1198569,34000,6859
2025-07-09T10:01:53,192.0.2.35,32020,203.0.113.10,443,TCP,118613,1369893,76000,6852
2025-07-09T10:01:58,192.0.2.50,20512,203.0.113.10,443,TCP,126047,2002323,100000,6911
2025-07-09T10:02:33,192.0.2.40,33822,142.250.72.238,443,TCP,101191,2040717,5000,6594
2025-07-09T10:03:05,192.0.2.10,12954,203.0.113.10,443,TCP,137624,1143436,3000,6601
2025-07-09T10:03:40,192.0.2.35,5187,93.184.216.34,443,TCP,149225,1754407,44000,6777
2025-07-09T10:04:21,192.0.2.45,50803,203.0.113.77,8443,TCP,1098428,96245,513000,6525
2025-07-09T10:07:04,192.0.2.40,62397,142.250.72.238,443,TCP,53307,784881,114000,6586
2025-07-09T10:07:29,192.0.2.55,46906,203.0.113.11,443,TCP,145599,323394,54000,7008
2025-07-09T10:07:44,192.0.2.55,2241,151.101.1.69,443,TCP,106709,623257,57000,6797
2025-07-09T10:08:24,192.0.2.45,29749,151.101.1.69,443,TCP,57636,395976,34000,6371
2025-07-09T10:10:59,192.0.2.20,22499,203.0.113.12,443,TCP,295437,2033715,71000,6982
2025-07-09T10:11:36,192.0.2.55,19812,151.101.1.69,443,TCP,303495,391364,117000,6568
2025-07-09T10:12:18,192.0.2.25,9959,203.0.113.12,443,TCP,66432,660147,64000,6316
2025-07-09T10:12:48,192.0.2.15,52247,203.0.113.12,443,TCP,37439,1356475,11000,7023
2025-07-09T10:12:56,192.0.2.25,60063,198.51.100.66,8080,TCP,377397,39183,708000,6957
2025-07-09T10:14:14,192.0.2.10,31607,93.184.216.34,443,TCP,16092,496065,26000,7125
2025-07-09T10:15:43,192.0.2.10,15273,198.51.100.6,443,UDP,938093,473300,785000,7155
2025-07-09T10:19:12,192.0.2.45,64010,203.0.113.12,443,TCP,30419,958877,6000,6335
2025-07-09T10:22:37,192.0.2.45,48828,203.0.113.12,443,TCP,218119,626888,56000,6736
2025-07-09T10:23:02,192.0.2.45,6586,142.250.72.238,443,TCP,105798,509029,5000,6456
2025-07-09T10:23:15,192.0.2.10,63626,93.184.216.34,443,TCP,107579,1025088,54000,7085
2025-07-09T10:23:20,192.0.2.25,54596,151.101.1.69,443,TCP,217063,692712,107000,6508
2025-07-09T10:23:59,192.0.2.25,25835,151.101.193.69,443,TCP,178546,1470873,47000,6445
2025-07-09T10:24:52,192.0.2.45,25027,142.250.72.238,443,TCP,267657,1731687,28000,7113
2025-07-09T10:25:25,192.0.2.35,6950,151.101.1.69,443,TCP,245546,822620,23000,6918
2025-07-09T10:26:24,192.0.2.25,29042,203.0.113.10,443,TCP,137704,211261,10000,6967
2025-07-09T10:26:48,192.0.2.10,20235,203.0.113.12,443,TCP,281902,1922533,11000,6471
2025-07-09T10:27:43,192.0.2.40,29812,93.184.216.34,443,TCP,255379,104052,87000,7069
2025-07-09T10:29:13,192.0.2.40,59679,203.0.113.11,443,TCP,256361,1936571,50000,6618
2025-07-09T10:31:05,192.0.2.30,6702,203.0.113.12,443,TCP,16868,432920,49000,6924
2025-07-09T10:32:23,192.0.2.50,64035,203.0.113.10,443,TCP,94428,482550,85000,6374
2025-07-09T10:32:37,192.0.2.10,64671,142.250.72.238,443,TCP,88371,1519778,109000,6577
2025-07-09T10:33:27,192.0.2.15,38556,142.250.72.238,443,TCP,264666,899312,101000,6356
2025-07-09T10:36:45,192.0.2.35,44235,93.184.216.34,443,TCP,213757,1325003,51000,6828
2025-07-09T10:36:51,192.0.2.50,56112,203.0.113.11,443,TCP,81335,1986145,89000,6572
2025-07-09T10:36:53,192.0.2.15,25430,151.101.1.69,443,TCP,238509,1825998,27000,6908
2025-07-09T10:36:59,192.0.2.55,41140,203.0.113.12,443,TCP,253559,588462,108000,6623
2025-07-09T10:37:08,192.0.2.50,35755,203.0.113.12,443,TCP,199144,507757,24000,6413
2025-07-09T10:37:23,192.0.2.20,62520,203.0.113.12,443,TCP,145893,133026,103000,7111
2025-07-09T10:38:08,192.0.2.50,37767,203.0.113.77,8443,TCP,1582084,118095,171000,6724
2025-07-09T10:38:09,192.0.2.55,47813,203.0.113.10,443,TCP,250915,1767512,50000,6338
2025-07-09T10:38:30,192.0.2.25,15141,151.101.193.69,443,TCP,258771,1489543,31000,6829
2025-07-09T10:38:33,192.0.2.50,11579,151.101.193.69,443,TCP,141139,118591,87000,7091
2025-07-09T10:43:20,192.0.2.30,14572,203.0.113.10,443,TCP,94631,2012090,74000,6633
2025-07-09T10:44:33,192.0.2.40,3215,93.184.216.34,443,TCP,43931,1455421,4000,6481
2025-07-09T10:44:51,192.0.2.10,58313,142.250.72.238,443,TCP,133331,980439,28000,7027
2025-07-09T10:45:12,192.0.2.25,19061,203.0.113.11,443,TCP,184056,431310,119000,6555
2025-07-09T10:45:56,192.0.2.40,17439,142.250.72.238,443,TCP,101151,967593,2000,7110
2025-07-09T10:47:33,192.0.2.25,41339,198.51.100.66,8080,TCP,1916184,204524,200000,6361
2025-07-09T10:49:09,192.0.2.30,10694,151.101.1.69,443,TCP,198751,755215,89000,6585
2025-07-09T10:49:09,192.0.2.45,26414,203.0.113.11,443,TCP,30850,130825,95000,6878
2025-07-09T10:51:17,192.0.2.20,14541,203.0.113.77,8080,TCP,1753165,179426,439000,6373
2025-07-09T10:51:21,192.0.2.30,21412,203.0.113.12,443,TCP,121549,1038797,31000,6925
2025-07-09T10:51:59,192.0.2.35,40912,203.0.113.11,443,TCP,273878,918219,62000,6922
2025-07-09T10:54:26,192.0.2.10,41084,151.101.193.69,443,TCP,215282,1567416,56000,7042
2025-07-09T10:55:11,192.0.2.55,31498,151.101.193.69,443,TCP,52774,898901,87000,6909
2025-07-09T10:56:20,192.0.2.35,12870,151.101.1.69,443,TCP,118169,1950618,72000,6310
2025-07-09T10:58:34,192.0.2.30,62220,93.184.216.34,443,TCP,254979,724758,50000,6961
2025-07-09T11:01:19,192.0.2.20,52885,203.0.113.77,8443,TCP,1739235,115644,734000,6576
2025-07-09T11:01:50,192.0.2.40,56156,203.0.113.12,443,TCP,300932,238035,53000,6517
2025-07-09T11:02:36,192.0.2.40,44873,142.250.72.238,443,TCP,108486,449539,78000,6712
2025-07-09T11:03:18,192.0.2.55,31309,93.184.216.34,443,TCP,248763,167600,12000,6308
2025-07-09T11:04:20,192.0.2.55,42489,203.0.113.12,443,TCP,195695,1383542,6000,7016
2025-07-09T11:06:19,192.0.2.10,7943,203.0.113.10,443,TCP,232185,1676017,109000,6709
2025-07-09T11:07:31,192.0.2.35,21714,93.184.216.34,443,TCP,126723,1126339,25000,6283
2025-07-09T11:07:34,192.0.2.35,10708,93.184.216.34,443,TCP,58842,1312670,82000,7059
2025-07-09T11:10:34,192.0.2.40,6403,203.0.113.12,443,TCP,77870,924730,85000,6752
2025-07-09T11:11:45,192.0.2.55,56552,203.0.113.10,443,TCP,264111,1685362,39000,6302
2025-07-09T11:13:06,192.0.2.25,32010,151.101.193.69,443,TCP,231475,301849,53000,7094
2025-07-09T11:13:28,192.0.2.40,40758,203.0.113.11,443,TCP,72278,125077,3000,7096
2025-07-09T11:13:43,192.0.2.20,7807,151.101.193.69,443,TCP,301562,1950209,84000,6447
2025-07-09T11:14:53,192.0.2.30,16996,198.51.100.66,8443,TCP,1359743,96382,90000,6496
2025-07-09T11:16:00,192.0.2.50,59078,203.0.113.12,443,TCP,37084,472701,70000,7046
2025-07-09T11:17:17,192.0.2.25,21085,142.250.72.238,443,TCP,104619,1476297,71000,6643
2025-07-09T11:17:20,192.0.2.35,8277,151.101.1.69,443,TCP,134620,1907844,85000,6955
2025-07-09T11:18:07,192.0.2.15,36545,203.0.113.10,443,TCP,260952,1771944,87000,6562
2025-07-09T11:22:31,192.0.2.40,23226,203.0.113.10,443,TCP,282850,1650756,69000,6940
2025-07-09T11:22:41,192.0.2.45,56205,151.101.1.69,443,TCP,38684,449643,110000,6547
2025-07-09T11:23:14,192.0.2.35,38733,151.101.193.69,443,TCP,79397,974464,80000,7051
2025-07-09T11:23:18,192.0.2.50,43093,203.0.113.11,443,TCP,246972,1475363,31000,7070
2025-07-09T11:23:22,192.0.2.20,12753,142.250.72.238,443,TCP,88491,1116597,80000,6942
2025-07-09T11:23:45,192.0.2.30,23373,151.101.193.69,443,TCP,143840,644442,15000,7095
2025-07-09T11:23:48,192.0.2.25,1886,142.250.72.238,443,TCP,260287,1387867,89000,6437
2025-07-09T11:24:09,192.0.2.20,18481,142.250.72.238,443,TCP,79009,337035,89000,6760
2025-07-09T11:26:03,192.0.2.40,15316,203.0.113.12,443,TCP,153122,1120754,29000,6367
2025-07-09T11:26:08,192.0.2.50,50578,151.101.1.69,443,TCP,253860,1518952,2000,6611
2025-07-09T11:26:52,192.0.2.35,65216,93.184.216.34,443,TCP,81775,1357211,35000,6893
2025-07-09T11:26:54,192.0.2.20,54850,151.101.193.69,443,TCP,161187,573198,68000,6936
2025-07-09T11:29:12,192.0.2.30,22073,151.101.193.69,443,TCP,252024,1848982,33000,6417
2025-07-09T11:29:21,192.0.2.25,39393,198.51.100.5,443,UDP,600353,689066,892000,6986
2025-07-09T11:30:33,192.0.2.35,19889,203.0.113.77,8443,TCP,531223,35799,296000,6826
2025-07-09T11:31:14,192.0.2.10,24393,151.101.193.69,443,TCP,112731,216811,11000,6984
2025-07-09T11:31:32,192.0.2.40,32320,93.184.216.34,443,TCP,154751,1285378,29000,6287
2025-07-09T11:33:29,192.0.2.25,31286,203.0.113.10,443,TCP,285783,1419809,98000,7009
2025-07-09T11:34:58,192.0.2.25,34303,203.0.113.10,443,TCP,205420,1394616,63000,7049
2025-07-09T11:35:05,192.0.2.50,33909,151.101.193.69,443,TCP,178921,843894,108000,6631
2025-07-09T11:36:10,192.0.2.15,10933,203.0.113.77,8080,TCP,1094497,141112,168000,6400
2025-07-09T11:36:49,192.0.2.25,57237,151.101.1.69,443,TCP,49029,77819,114000,6476
2025-07-09T11:37:21,192.0.2.45,51822,151.101.1.69,443,TCP,140784,1889815,60000,6303
2025-07-09T11:40:00,192.0.2.45,32886,151.101.193.69,443,TCP,61551,1742421,88000,6683
2025-07-09T11:42:29,192.0.2.40,49608,203.0.113.10,443,TCP,243475,1037285,12000,6787
2025-07-09T11:42:35,192.0.2.35,26950,203.0.113.11,443,TCP,134453,629716,96000,6933
2025-07-09T11:46:17,192.0.2.55,47894,151.101.193.69,443,TCP,140845,793788,76000,7092
2025-07-09T11:48:31,192.0.2.55,18795,203.0.113.11,443,TCP,63232,663702,33000,6387
2025-07-09T11:48:41,192.0.2.25,3846,151.101.193.69,443,TCP,255095,1550078,5000,6564
2025-07-09T11:49:47,192.0.2.20,45369,203.0.113.12,443,TCP,285548,124388,83000,6610
2025-07-09T11:52:43,192.0.2.50,44501,151.101.1.69,443,TCP,282155,281892,97000,7060
2025-07-09T11:53:15,192.0.2.20,16917,203.0.113.10,443,TCP,28920,173953,31000,6319
2025-07-09T11:53:16,192.0.2.10,9776,203.0.113.12,443,TCP,256688,218838,3000,6697
2025-07-09T11:53:26,192.0.2.30,54679,203.0.113.10,443,TCP,235986,1297977,102000,6325
2025-07-09T11:54:21,192.0.2.35,65346,151.101.193.69,443,TCP,202679,437641,13000,6884
2025-07-09T11:55:03,192.0.2.20,40151,151.101.1.69,443,TCP,234263,1859644,14000,7139
2025-07-09T11:55:15,192.0.2.30,47327,93.184.216.34,443,TCP,126813,295329,69000,6518
2025-07-09T11:55:18,192.0.2.45,55924,151.101.193.69,443,TCP,216839,672950,107000,6998
2025-07-09T11:55:22,192.0.2.55,38164,203.0.113.12,443,TCP,215242,602039,113000,6426
2025-07-09T11:56:46,192.0.2.35,64962,203.0.113.12,443,TCP,26714,317851,58000,6659
2025-07-09T11:57:33,192.0.2.40,62549,142.250.72.238,443,TCP,216884,656788,4000,7066
2025-07-09T11:57:55,192.0.2.10,44491,142.250.72.238,443,TCP,28098,1291539,61000,6818
2025-07-09T12:00:15,192.0.2.45,56925,93.184.216.34,443,TCP,72494,1178599,116000,6613
2025-07-09T12:00:26,192.0.2.55,51145,203.0.113.11,443,TCP,134147,1604626,80000,6721
2025-07-09T12:01:06,192.0.2.45,50076,151.101.1.69,443,TCP,302014,1498518,103000,6344
2025-07-09T12:02:03,192.0.2.15,62981,198.51.100.66,8080,TCP,1008815,91489,750000,6375
2025-07-09T12:02:07,192.0.2.40,34719,151.101.193.69,443,TCP,301556,540087,9000,6296
2025-07-09T12:03:15,192.0.2.10,44085,93.184.216.34,443,TCP,282010,963252,72000,6467
2025-07-09T12:04:14,192.0.2.20,17834,203.0.113.11,443,TCP,288777,438485,24000,6839
2025-07-09T12:04:48,192.0.2.55,52455,93.184.216.34,443,TCP,11830,2022530,32000,7088
2025-07-09T12:04:48,192.0.2.55,18524,203.0.113.10,443,TCP,111064,494509,110000,6813
2025-07-09T12:05:20,192.0.2.40,61753,198.51.100.66,8080,TCP,1525559,185311,303000,6498
2025-07-09T12:06:12,192.0.2.10,25922,142.250.72.238,443,TCP,224705,1988167,57000,6492
2025-07-09T12:06:15,192.0.2.15,16950,203.0.113.77,8443,TCP,1960687,111630,523000,6914
2025-07-09T12:07:09,192.0.2.30,38661,142.250.72.238,443,TCP,253923,1482307,113000,7021
2025-07-09T12:08:01,192.0.2.35,40290,93.184.216.34,443,TCP,256358,82222,60000,6274
2025-07-09T12:09:15,192.0.2.25,50658,203.0.113.10,443,TCP,237025,1079827,69000,6868
2025-07-09T12:10:40,192.0.2.15,5907,93.184.216.34,443,TCP,101557,504349,11000,6660
2025-07-09T12:11:09,192.0.2.55,19251,151.101.1.69,443,TCP,17699,367356,87000,6487
2025-07-09T12:12:17,192.0.2.20,28662,151.101.193.69,443,TCP,211917,1926488,45000,6422
2025-07-09T12:12:45,192.0.2.10,64532,203.0.113.11,443,TCP,298354,319893,79000,6592
2025-07-09T12:13:50,192.0.2.25,20943,151.101.193.69,443,TCP,107788,1623160,24000,7148
2025-07-09T12:14:40,192.0.2.15,21603,203.0.113.11,443,TCP,107673,1975855,17000,6554
2025-07-09T12:15:43,192.0.2.25,16700,203.0.113.12,443,TCP,26583,2034063,28000,6804
2025-07-09T12:15:49,192.0.2.35,46299,151.101.193.69,443,TCP,189970,1507091,102000,6701
2025-07-09T12:16:13,192.0.2.10,10882,142.250.72.238,443,TCP,46993,895168,36000,7130
2025-07-09T12:18:34,192.0.2.20,39912,151.101.1.69,443,TCP,250445,659481,59000,6673
2025-07-09T12:21:02,192.0.2.20,1181,203.0.113.11,443,TCP,71273,793857,11000,7012
2025-07-09T12:23:38,192.0.2.15,62180,151.101.1.69,443,TCP,43273,1308064,79000,6341
2025-07-09T12:24:24,192.0.2.35,15057,203.0.113.12,443,TCP,303690,475964,92000,6822
2025-07-09T12:25:17,192.0.2.30,46672,203.0.113.11,443,TCP,96062,1598040,11000,6616
2025-07-09T12:25:45,192.0.2.45,57142,203.0.113.77,8443,TCP,1798275,62366,422000,7119
2025-07-09T12:28:20,192.0.2.50,46547,151.101.193.69,443,TCP,16483,319125,3000,6766
2025-07-09T12:29:55,192.0.2.40,1651,203.0.113.11,443,TCP,84163,1303939,96000,6807
2025-07-09T12:31:12,192.0.2.45,53057,203.0.113.77,8080,TCP,1158609,97989,551000,6452
2025-07-09T12:32:07,192.0.2.55,45487,151.101.1.69,443,TCP,258192,1992811,44000,6399
2025-07-09T12:33:31,192.0.2.15,18038,203.0.113.12,443,TCP,250436,1274883,10000,6639
2025-07-09T12:34:36,192.0.2.35,17240,151.101.1.69,443,TCP,146320,1816551,77000,6317
2025-07-09T12:34:50,192.0.2.25,62517,203.0.113.11,443,TCP,229484,444381,34000,6900
2025-07-09T12:35:02,192.0.2.10,65075,203.0.113.11,443,TCP,260349,1064532,53000,6802
2025-07-09T12:38:04,192.0.2.55,2091,93.184.216.34,443,TCP,164044,1195290,36000,7122
2025-07-09T12:38:26,192.0.2.35,2246,142.250.72.238,443,TCP,194426,1330753,50000,6380
2025-07-09T12:38:52,192.0.2.15,20423,142.250.72.238,443,TCP,154732,130548,60000,6578
2025-07-09T12:40:44,192.0.2.40,34918,142.250.72.238,443,TCP,246517,977687,104000,7112
2025-07-09T12:40:46,192.0.2.50,60144,93.184.216.34,443,TCP,155304,608156,98000,6983
2025-07-09T12:40:53,192.0.2.20,14839,203.0.113.12,443,TCP,142682,1165989,77000,6404
2025-07-09T12:41:37,192.0.2.45,48421,93.184.216.34,443,TCP,70843,1903641,62000,6717
2025-07-09T12:43:11,192.0.2.10,62026,142.250.72.238,443,TCP,95004,545514,71000,6864
2025-07-09T12:43:17,192.0.2.40,34059,151.101.1.69,443,TCP,67331,1266075,87000,6863
2025-07-09T12:43:26,192.0.2.25,27135,203.0.113.10,443,TCP,25400,265796,52000,6835
2025-07-09T12:45:55,192.0.2.30,39733,142.250.72.238,443,TCP,210454,1969585,119000,7028
2025-07-09T12:47:15,192.0.2.50,25894,151.101.193.69,443,TCP,126944,372095,47000,6405
2025-07-09T12:47:25,192.0.2.30,3483,142.250.72.238,443,TCP,95207,869881,44000,6412
2025-07-09T12:47:29,192.0.2.35,37155,93.184.216.34,443,TCP,192792,1367630,38000,6285
2025-07-09T12:50:02,192.0.2.10,19670,142.250.72.238,443,TCP,43844,141218,7000,6475
2025-07-09T12:50:04,192.0.2.40,21695,151.101.1.69,443,TCP,274881,1415923,29000,6349
